sample_id,text,tokens,spans,labels
763_46,"Cette grand-mère n'est peut-être pas de votre famille, ni directement de celle de votre mari, mais ne coupez pas les liens de cet enfant avec la famille de sa maman.
Cordialement.
Lien vers le commentaire
Partager sur d’autres sites
More sharing options...
Invité Shintoku
Posté(e) le 17 juin 2009
Invité Shintoku
Invités
Partager
Posté(e) le 17 juin 2009
Bonjour,
A priori, les conflits sont plus profonds et le fait que la grand-mère donne quelques gorgées de café à l'enfant ne semble qu'un prétexte pour lui enlever son lien avec cet enfant.
Merci de préciser vos propos :
Doit-on comprendre que cet enfant est le fils de votre conjoint, dont l'ex-femme (mère de l'enfant) est décédée.","['Cette', 'grand-mère', ""n'"", 'est', 'peut-être', 'pas', 'de', 'votre', 'famille', ',', 'ni', 'directement', 'de', 'celle', 'de', 'votre', 'mari', ',', 'mais', 'ne', 'coupez', 'pas', 'les', 'liens', 'de', 'cet', 'enfant', 'avec', 'la', 'famille', 'de', 'sa', 'maman', '.', '\n', 'Cordialement', '.', '\n', 'Lien', 'vers', 'le', 'commentaire', '\n', 'Partager', 'sur', 'd’', 'autres', 'sites', '\n', 'More', 'sharing', 'options', '...', '\n', 'Invité', 'Shintoku', '\n', 'Posté(e)', 'le', '17', 'juin', '2009', '\n', 'Invité', 'Shintoku', '\n', 'Invités', '\n', 'Partager', '\n', 'Posté(e)', 'le', '17', 'juin', '2009', '\n', 'Bonjour', ',', '\n', 'A', 'priori', ',', 'les', 'conflits', 'sont', 'plus', 'profonds', 'et', 'le', 'fait', 'que', 'la', 'grand-mère', 'donne', 'quelques', 'gorgées', 'de', 'café', 'à', ""l'"", 'enfant', 'ne', 'semble', ""qu'"", 'un', 'prétexte', 'pour', 'lui', 'enlever', 'son', 'lien', 'avec', 'cet', 'enfant', '.', '\n', 'Merci', 'de', 'préciser', 'vos', 'propos', ':', '\n', 'Doit', '-on', 'comprendre', 'que', 'cet', 'enfant', 'est', 'le', 'fils', 'de', 'votre', 'conjoint', ',', 'dont', ""l'"", 'ex-femme', '(', 'mère', 'de', ""l'"", 'enfant', ')', 'est', 'décédée', '.']","[(273, 281), (331, 339)]","[['fle'], ['fle']]"
763_57,"!
Lien vers le commentaire
Partager sur d’autres sites
More sharing options...
Mimipinson74
Posté(e) le 17 juin 2009
Mimipinson74
Membre Senior
285
Partager
Posté(e) le 17 juin 2009
D'accord avec mimie et yooyoo.
Meme","['!', '\n', 'Lien', 'vers', 'le', 'commentaire', '\n', 'Partager', 'sur', 'd’', 'autres', 'sites', '\n', 'More', 'sharing', 'options', '...', '\n', 'Mimipinson74', '\n', 'Posté(e)', 'le', '17', 'juin', '2009', '\n', 'Mimipinson74', '\n', 'Membre', 'Senior', '\n', '285', '\n', 'Partager', '\n', 'Posté(e)', 'le', '17', 'juin', '2009', '\n', ""D'"", 'accord', 'avec', 'mimie', 'et', 'yooyoo', '.', '\n', 'Meme']","[(92, 100), (157, 165)]","[['fle'], ['fle']]"
763_60,"Lien vers le commentaire
Partager sur d’autres sites
More sharing options...
Minimwa70
Posté(e) le 17 juin 2009
Minimwa70
Membre Benjamin
11
Auteur
Partager
Posté(e) le 17 juin 2009
Je ne m'impose pas comme la mère du petit mais c'est quand meme moi qui m'en occupe depuis plus d'un an.","['Lien', 'vers', 'le', 'commentaire', '\n', 'Partager', 'sur', 'd’', 'autres', 'sites', '\n', 'More', 'sharing', 'options', '...', '\n', 'Minimwa70', '\n', 'Posté(e)', 'le', '17', 'juin', '2009', '\n', 'Minimwa70', '\n', 'Membre', 'Benjamin', '\n', '11', '\n', 'Auteur', '\n', 'Partager', '\n', 'Posté(e)', 'le', '17', 'juin', '2009', '\n', 'Je', 'ne', ""m'"", 'impose', 'pas', 'comme', 'la', 'mère', 'du', 'petit', 'mais', ""c'"", 'est', 'quand', 'meme', 'moi', 'qui', ""m'"", 'en', 'occupe', 'depuis', 'plus', ""d'"", 'un', 'an', '.']","[(87, 95), (157, 165)]","[['fle'], ['fle']]"
763_80,"...
Invité Yaka-de-retour
Posté(e) le 17 juin 2009
Invité Yaka-de-retour
Invités
Partager
Posté(e) le 17 juin 2009
ils souhaitent engager une procédure pour avoir la garde de l'enfant et que se soit le papa qui vienne le voir de temps en temps,
Sauf à prouver l'incapacité du père à s'en occuper il n' y a aucune chance que la garde leur soit confiée.
","['...', '\n', 'Invité', 'Yaka-de-retour', '\n', 'Posté(e)', 'le', '17', 'juin', '2009', '\n', 'Invité', 'Yaka-de-retour', '\n', 'Invités', '\n', 'Partager', '\n', 'Posté(e)', 'le', '17', 'juin', '2009', '\n', 'ils', 'souhaitent', 'engager', 'une', 'procédure', 'pour', 'avoir', 'la', 'garde', 'de', ""l'"", 'enfant', 'et', 'que', 'se', 'soit', 'le', 'papa', 'qui', 'vienne', 'le', 'voir', 'de', 'temps', 'en', 'temps', ',', '\n', 'Sauf', 'à', 'prouver', ""l'"", 'incapacité', 'du', 'père', 'à', ""s'"", 'en', 'occuper', 'il', 'n', ""'"", 'y', 'a', 'aucune', 'chance', 'que', 'la', 'garde', 'leur', 'soit', 'confiée', '.', '\n']","[(26, 34), (90, 98)]","[['fle'], ['fle']]"
763_81,"Lien vers le commentaire
Partager sur d’autres sites
More sharing options...
Invité Shintoku
Posté(e) le 17 juin 2009
Invité Shintoku
Invités
Partager
Posté(e) le 17 juin 2009
Je connais des grands mères qui acceptent d'être rémunérées pour garder leurs petits enfants.","['Lien', 'vers', 'le', 'commentaire', '\n', 'Partager', 'sur', 'd’', 'autres', 'sites', '\n', 'More', 'sharing', 'options', '...', '\n', 'Invité', 'Shintoku', '\n', 'Posté(e)', 'le', '17', 'juin', '2009', '\n', 'Invité', 'Shintoku', '\n', 'Invités', '\n', 'Partager', '\n', 'Posté(e)', 'le', '17', 'juin', '2009', '\n', 'Je', 'connais', 'des', 'grands', 'mères', 'qui', 'acceptent', ""d'"", 'être', 'rémunérées', 'pour', 'garder', 'leurs', 'petits', 'enfants', '.']","[(93, 101), (151, 159)]","[['fle'], ['fle']]"
763_88,"Qui l'a aimé plus qu'eux ?
Lien vers le commentaire
Partager sur d’autres sites
More sharing options...
Invité Lag0
Posté(e) le 17 juin 2009
Invité Lag0
Invités
Partager
Posté(e) le 17 juin 2009
Bonjour,
Je rejoins parfaitement Mimie, point besoin de café pour que les petits soient insuportables en revenant de chez les grands-parents.","['Qui', ""l'"", 'a', 'aimé', 'plus', ""qu'"", 'eux', '?', '\n', 'Lien', 'vers', 'le', 'commentaire', '\n', 'Partager', 'sur', 'd’', 'autres', 'sites', '\n', 'More', 'sharing', 'options', '...', '\n', 'Invité', 'Lag0', '\n', 'Posté(e)', 'le', '17', 'juin', '2009', '\n', 'Invité', 'Lag0', '\n', 'Invités', '\n', 'Partager', '\n', 'Posté(e)', 'le', '17', 'juin', '2009', '\n', 'Bonjour', ',', '\n', 'Je', 'rejoins', 'parfaitement', 'Mimie', ',', 'point', 'besoin', 'de', 'café', 'pour', 'que', 'les', 'petits', 'soient', 'insuportables', 'en', 'revenant', 'de', 'chez', 'les', 'grands-parents', '.']","[(116, 124), (170, 178)]","[['fle'], ['fle']]"
763_89,"Je crois qu'on connait tous cette situation...
Lien vers le commentaire
Partager sur d’autres sites
More sharing options...
Ephelide
Posté(e) le 17 juin 2009
Ephelide
Membre Pilier Sénior
5,6k
Partager
Posté(e) le 17 juin 2009
Je connais des grands mères qui acceptent d'être rémunérées pour garder leurs petits enfants.","['Je', 'crois', ""qu'"", 'on', 'connait', 'tous', 'cette', 'situation', '...', '\n', 'Lien', 'vers', 'le', 'commentaire', '\n', 'Partager', 'sur', 'd’', 'autres', 'sites', '\n', 'More', 'sharing', 'options', '...', '\n', 'Ephelide', '\n', 'Posté(e)', 'le', '17', 'juin', '2009', '\n', 'Ephelide', '\n', 'Membre', 'Pilier', 'Sénior', '\n', '5,6k', '\n', 'Partager', '\n', 'Posté(e)', 'le', '17', 'juin', '2009', '\n', 'Je', 'connais', 'des', 'grands', 'mères', 'qui', 'acceptent', ""d'"", 'être', 'rémunérées', 'pour', 'garder', 'leurs', 'petits', 'enfants', '.']","[(133, 141), (202, 210)]","[['fle'], ['fle']]"
763_106,"Lien vers le commentaire
Partager sur d’autres sites
More sharing options...
Mimipinson74
Posté(e) le 17 juin 2009
Mimipinson74
Membre Senior
285
Partager
Posté(e) le 17 juin 2009
Bonjour","['Lien', 'vers', 'le', 'commentaire', '\n', 'Partager', 'sur', 'd’', 'autres', 'sites', '\n', 'More', 'sharing', 'options', '...', '\n', 'Mimipinson74', '\n', 'Posté(e)', 'le', '17', 'juin', '2009', '\n', 'Mimipinson74', '\n', 'Membre', 'Senior', '\n', '285', '\n', 'Partager', '\n', 'Posté(e)', 'le', '17', 'juin', '2009', '\n', 'Bonjour']","[(90, 98), (155, 163)]","[['fle'], ['fle']]"
763_112,"Lien vers le commentaire
Partager sur d’autres sites
More sharing options...
Yooyoo
Posté(e) le 17 juin 2009
Yooyoo
Membre Pilier Sénior
27,7k
Partager
Posté(e) le 17 juin 2009
Bonsoir,
Votre position est pleine de contradictions :
","['Lien', 'vers', 'le', 'commentaire', '\n', 'Partager', 'sur', 'd’', 'autres', 'sites', '\n', 'More', 'sharing', 'options', '...', '\n', 'Yooyoo', '\n', 'Posté(e)', 'le', '17', 'juin', '2009', '\n', 'Yooyoo', '\n', 'Membre', 'Pilier', 'Sénior', '\n', '27,7k', '\n', 'Partager', '\n', 'Posté(e)', 'le', '17', 'juin', '2009', '\n', 'Bonsoir', ',', '\n', 'Votre', 'position', 'est', 'pleine', 'de', 'contradictions', ':', '\n']","[(84, 92), (152, 160)]","[['fle'], ['fle']]"
763_122,"Lien vers le commentaire
Partager sur d’autres sites
More sharing options...
Minimwa70
Posté(e) le 17 juin 2009
Minimwa70
Membre Benjamin
11
Auteur
Partager
Posté(e) le 17 juin 2009
je suis d'accord avec vous mais pour ce qui est de son agrément d'assistante maternelle, elle l'a depuis qu'elle garde son petit fils (c'est sa fille et son gendre qui ont fait pour cela) depuis qu'elle n'a plus le petit a garder, elle n'a pas d'autre enfant à garder alors ???","['Lien', 'vers', 'le', 'commentaire', '\n', 'Partager', 'sur', 'd’', 'autres', 'sites', '\n', 'More', 'sharing', 'options', '...', '\n', 'Minimwa70', '\n', 'Posté(e)', 'le', '17', 'juin', '2009', '\n', 'Minimwa70', '\n', 'Membre', 'Benjamin', '\n', '11', '\n', 'Auteur', '\n', 'Partager', '\n', 'Posté(e)', 'le', '17', 'juin', '2009', '\n', 'je', 'suis', ""d'"", 'accord', 'avec', 'vous', 'mais', 'pour', 'ce', 'qui', 'est', 'de', 'son', 'agrément', ""d'"", 'assistante', 'maternelle', ',', 'elle', ""l'"", 'a', 'depuis', ""qu'"", 'elle', 'garde', 'son', 'petit', 'fils', '(', ""c'"", 'est', 'sa', 'fille', 'et', 'son', 'gendre', 'qui', 'ont', 'fait', 'pour', 'cela', ')', 'depuis', ""qu'"", 'elle', ""n'"", 'a', 'plus', 'le', 'petit', 'a', 'garder', ',', 'elle', ""n'"", 'a', 'pas', ""d'"", 'autre', 'enfant', 'à', 'garder', 'alors', '?', '?', '?']","[(87, 95), (157, 165)]","[['fle'], ['fle']]"
763_131,"!
Lien vers le commentaire
Partager sur d’autres sites
More sharing options...
Invité Yaka-de-retour
Posté(e)","['!', '\n', 'Lien', 'vers', 'le', 'commentaire', '\n', 'Partager', 'sur', 'd’', 'autres', 'sites', '\n', 'More', 'sharing', 'options', '...', '\n', 'Invité', 'Yaka-de-retour', '\n', 'Posté(e)']","[(101, 109)]",[['fle']]
763_132,"le 17 juin 2009
Invité Yaka-de-retour
Invités
Partager
Posté(e) le 17 juin 2009
...","['le', '17', 'juin', '2009', '\n', 'Invité', 'Yaka-de-retour', '\n', 'Invités', '\n', 'Partager', '\n', 'Posté(e)', 'le', '17', 'juin', '2009', '\n', '...']","[(55, 63)]",[['fle']]
763_133,"pour ce qui ai de laprocédure cela fait plusieurs fois qu'elle nous menace de le faire
Comme indiqué précedemment, le père de l'enfant étant vivant et non frappé d'indignité, la grand mère n'a aucune chance d'obtenir la garde de l'enfant.
Lien vers le commentaire
Partager sur d’autres sites
More sharing options...
Minimwa70
Posté(e) le 17 juin 2009
Minimwa70
Membre Benjamin
11
Auteur
Partager
Posté(e) le 17 juin 2009
Lag0 dit :","['pour', 'ce', 'qui', 'ai', 'de', 'laprocédure', 'cela', 'fait', 'plusieurs', 'fois', ""qu'"", 'elle', 'nous', 'menace', 'de', 'le', 'faire', '\n', 'Comme', 'indiqué', 'précedemment', ',', 'le', 'père', 'de', ""l'"", 'enfant', 'étant', 'vivant', 'et', 'non', 'frappé', ""d'"", 'indignité', ',', 'la', 'grand', 'mère', ""n'"", 'a', 'aucune', 'chance', ""d'"", 'obtenir', 'la', 'garde', 'de', ""l'"", 'enfant', '.', '\n', 'Lien', 'vers', 'le', 'commentaire', '\n', 'Partager', 'sur', 'd’', 'autres', 'sites', '\n', 'More', 'sharing', 'options', '...', '\n', 'Minimwa70', '\n', 'Posté(e)', 'le', '17', 'juin', '2009', '\n', 'Minimwa70', '\n', 'Membre', 'Benjamin', '\n', '11', '\n', 'Auteur', '\n', 'Partager', '\n', 'Posté(e)', 'le', '17', 'juin', '2009', '\n', 'Lag0', 'dit', ':']","[(326, 334), (396, 404)]","[['fle'], ['fle']]"
763_140,"!
Lien vers le commentaire
Partager sur d’autres sites
More sharing options...
Invité Lag0
Posté(e) le 17 juin 2009
Invité Lag0
Invités
Partager
Posté(e) le 17 juin 2009
Vous devez avoir raison car moi-même, grand buveur de café (une bonne dizaine par jour), j'ai le cerveaux complètement grillé :D
Aller, je me retire de cette discution qui tourne au grand n'importe quoi...
Vous connaissez le proverbe qui dit ""quand on veut tuer son chien on dit qu'il a la rage"", je me demande si vous ne remplacez pas le chien par la grand-mère...
Lien vers le commentaire
Partager sur d’autres sites
More sharing options...
Ephelide
Posté(e) le 17 juin 2009
Ephelide
Membre Pilier Sénior
5,6k
Partager
Posté(e) le 17 juin 2009
Lag0 dit : Bonjour,
Je rejoins parfaitement Mimie, point besoin de café pour que les petits soient insuportables en revenant de chez les grands-parents.","['!', '\n', 'Lien', 'vers', 'le', 'commentaire', '\n', 'Partager', 'sur', 'd’', 'autres', 'sites', '\n', 'More', 'sharing', 'options', '...', '\n', 'Invité', 'Lag0', '\n', 'Posté(e)', 'le', '17', 'juin', '2009', '\n', 'Invité', 'Lag0', '\n', 'Invités', '\n', 'Partager', '\n', 'Posté(e)', 'le', '17', 'juin', '2009', '\n', 'Vous', 'devez', 'avoir', 'raison', 'car', 'moi-même', ',', 'grand', 'buveur', 'de', 'café', '(', 'une', 'bonne', 'dizaine', 'par', 'jour', ')', ',', ""j'"", 'ai', 'le', 'cerveaux', 'complètement', 'grillé', ':D', '\n', 'Aller', ',', 'je', 'me', 'retire', 'de', 'cette', 'discution', 'qui', 'tourne', 'au', 'grand', ""n'"", 'importe', 'quoi', '...', '\n', 'Vous', 'connaissez', 'le', 'proverbe', 'qui', 'dit', '""', 'quand', 'on', 'veut', 'tuer', 'son', 'chien', 'on', 'dit', ""qu'"", 'il', 'a', 'la', 'rage', '""', ',', 'je', 'me', 'demande', 'si', 'vous', 'ne', 'remplacez', 'pas', 'le', 'chien', 'par', 'la', 'grand-mère', '...', '\n', 'Lien', 'vers', 'le', 'commentaire', '\n', 'Partager', 'sur', 'd’', 'autres', 'sites', '\n', 'More', 'sharing', 'options', '...', '\n', 'Ephelide', '\n', 'Posté(e)', 'le', '17', 'juin', '2009', '\n', 'Ephelide', '\n', 'Membre', 'Pilier', 'Sénior', '\n', '5,6k', '\n', 'Partager', '\n', 'Posté(e)', 'le', '17', 'juin', '2009', '\n', 'Lag0', 'dit', ':', 'Bonjour', ',', '\n', 'Je', 'rejoins', 'parfaitement', 'Mimie', ',', 'point', 'besoin', 'de', 'café', 'pour', 'que', 'les', 'petits', 'soient', 'insuportables', 'en', 'revenant', 'de', 'chez', 'les', 'grands-parents', '.']","[(91, 99), (145, 153), (622, 630), (691, 699)]","[['fle'], ['fle'], ['fle'], ['fle']]"
763_151,"Et si la volonté de la grand-mère de rendre son petit-fils dépendant à la caféine était évoquée, le Juge risquerait fort de s'énerver... et pas contre la grand-mère.
Lien vers le commentaire
Partager sur d’autres sites
More sharing options...
Minimwa70
Posté(e) le 17 juin 2009
Minimwa70
Membre Benjamin
11
Auteur
Partager
Posté(e) le 17 juin 2009
dites ce que bon vous semble, a l'heure d'aujourd'hui je suis reconnue comme parent de substitution par le jaf car une procédure a déjà été jugée et avant de dire que je cherche a nuire a l'ex belle mere de mon conjoint, vivez ce que je vie.","['Et', 'si', 'la', 'volonté', 'de', 'la', 'grand-mère', 'de', 'rendre', 'son', 'petit-fils', 'dépendant', 'à', 'la', 'caféine', 'était', 'évoquée', ',', 'le', 'Juge', 'risquerait', 'fort', 'de', ""s'"", 'énerver', '...', 'et', 'pas', 'contre', 'la', 'grand-mère', '.', '\n', 'Lien', 'vers', 'le', 'commentaire', '\n', 'Partager', 'sur', 'd’', 'autres', 'sites', '\n', 'More', 'sharing', 'options', '...', '\n', 'Minimwa70', '\n', 'Posté(e)', 'le', '17', 'juin', '2009', '\n', 'Minimwa70', '\n', 'Membre', 'Benjamin', '\n', '11', '\n', 'Auteur', '\n', 'Partager', '\n', 'Posté(e)', 'le', '17', 'juin', '2009', '\n', 'dites', 'ce', 'que', 'bon', 'vous', 'semble', ',', 'a', ""l'"", 'heure', ""d'"", ""aujourd'hui"", 'je', 'suis', 'reconnue', 'comme', 'parent', 'de', 'substitution', 'par', 'le', 'jaf', 'car', 'une', 'procédure', 'a', 'déjà', 'été', 'jugée', 'et', 'avant', 'de', 'dire', 'que', 'je', 'cherche', 'a', 'nuire', 'a', ""l'"", 'ex', 'belle', 'mere', 'de', 'mon', 'conjoint', ',', 'vivez', 'ce', 'que', 'je', 'vie', '.']","[(253, 261), (323, 331)]","[['fle'], ['fle']]"
763_155,"!
Lien vers le commentaire
Partager sur d’autres sites
More sharing options...
Ephelide
Posté(e)","['!', '\n', 'Lien', 'vers', 'le', 'commentaire', '\n', 'Partager', 'sur', 'd’', 'autres', 'sites', '\n', 'More', 'sharing', 'options', '...', '\n', 'Ephelide', '\n', 'Posté(e)']","[(88, 96)]",[['fle']]
763_156,"le 17 juin 2009
Ephelide
Membre Pilier Sénior
5,6k
Partager
Posté(e) le 17 juin 2009
Vous êtes venue chercher des réponses.
","['le', '17', 'juin', '2009', '\n', 'Ephelide', '\n', 'Membre', 'Pilier', 'Sénior', '\n', '5,6k', '\n', 'Partager', '\n', 'Posté(e)', 'le', '17', 'juin', '2009', '\n', 'Vous', 'êtes', 'venue', 'chercher', 'des', 'réponses', '.', '\n']","[(60, 68)]",[['fle']]
765_5,"11 ans
Dernière réponse 11 ans
Marsu
Posté(e) le 5 mai 2010
Marsu
Membre Pilier Sénior
29,7k
Partager
Posté(e) le 5 mai 2010
Que voulez-vous dire par ""qui ne m'a pas fait sortir du régime de TVA en temps voulu"" et comment chiffrez-vous la perte, le préjudice ?","['11', 'ans', '\n', 'Dernière', 'réponse', '11', 'ans', '\n', 'Marsu', '\n', 'Posté(e)', 'le', '5', 'mai', '2010', '\n', 'Marsu', '\n', 'Membre', 'Pilier', 'Sénior', '\n', '29,7k', '\n', 'Partager', '\n', 'Posté(e)', 'le', '5', 'mai', '2010', '\n', 'Que', 'voulez', '-vous', 'dire', 'par', '""', 'qui', 'ne', ""m'"", 'a', 'pas', 'fait', 'sortir', 'du', 'régime', 'de', 'TVA', 'en', 'temps', 'voulu', '""', 'et', 'comment', 'chiffrez', '-vous', 'la', 'perte', ',', 'le', 'préjudice', '?']","[(37, 45), (102, 110)]","[['fle'], ['fle']]"
765_7,"Au contraire, elle a appartenu dès la première seconde à l'Etat...
Lien vers le commentaire
Partager sur d’autres sites
More sharing options...
Cathos
Posté(e) le 5 mai 2010
Cathos
Membre Poussin
4
Auteur
Partager
Posté(e) le 5 mai 2010
meme","['Au', 'contraire', ',', 'elle', 'a', 'appartenu', 'dès', 'la', 'première', 'seconde', 'à', ""l'"", 'Etat', '...', '\n', 'Lien', 'vers', 'le', 'commentaire', '\n', 'Partager', 'sur', 'd’', 'autres', 'sites', '\n', 'More', 'sharing', 'options', '...', '\n', 'Cathos', '\n', 'Posté(e)', 'le', '5', 'mai', '2010', '\n', 'Cathos', '\n', 'Membre', 'Poussin', '\n', '4', '\n', 'Auteur', '\n', 'Partager', '\n', 'Posté(e)', 'le', '5', 'mai', '2010', '\n', 'meme']","[(151, 159), (214, 222)]","[['fle'], ['fle']]"
765_9,"[si le comptable m avait fait passer en franchise de TVA en temps voulu] m'auraient permis d investir dans ma petite entreprise ....et le litige avec mon comptable porte justement sur ces economies que j aurais pu realiser s il avait fait les demarches à temps......
Lien vers le commentaire
Partager sur d’autres sites
More sharing options...
Marsu
Posté(e) le 5 mai 2010
Marsu
Membre Pilier Sénior
29,7k
Partager
Posté(e) le 5 mai 2010
Encore une fois, ces économies auraient été réalisées sur quelle base ?","['[', 'si', 'le', 'comptable', 'm', 'avait', 'fait', 'passer', 'en', 'franchise', 'de', 'TVA', 'en', 'temps', 'voulu', ']', ""m'"", 'auraient', 'permis', 'd', 'investir', 'dans', 'ma', 'petite', 'entreprise', '....', 'et', 'le', 'litige', 'avec', 'mon', 'comptable', 'porte', 'justement', 'sur', 'ces', 'economies', 'que', 'j', 'aurais', 'pu', 'realiser', 's', 'il', 'avait', 'fait', 'les', 'demarches', 'à', 'temps', '......', '\n', 'Lien', 'vers', 'le', 'commentaire', '\n', 'Partager', 'sur', 'd’', 'autres', 'sites', '\n', 'More', 'sharing', 'options', '...', '\n', 'Marsu', '\n', 'Posté(e)', 'le', '5', 'mai', '2010', '\n', 'Marsu', '\n', 'Membre', 'Pilier', 'Sénior', '\n', '29,7k', '\n', 'Partager', '\n', 'Posté(e)', 'le', '5', 'mai', '2010', '\n', 'Encore', 'une', 'fois', ',', 'ces', 'économies', 'auraient', 'été', 'réalisées', 'sur', 'quelle', 'base', '?']","[(350, 358), (415, 423)]","[['fle'], ['fle']]"
